"Datum","Viral_Pot","Value_Infectious","Free_Viral","Viraliät_in_Proz","Viralität_pro_X","Dunkelziffer","Menschen_mit_Viruskontakt","Viral_Pot_Plus","Value_Infectious_Plus","Free_Viral_Plus","Viraliät_in_Proz_Plus","Viralität_pro_X_Plus","Dunkelziffer_Plus","Menschen_mit_Viruskontakt_Plus","Viral_Pot_Opt","Value_Infectious_Opt","Free_Viral_Opt","Viraliät_in_Proz_Opt","Viralität_pro_X_Opt","Dunkelziffer_Opt","Menschen_mit_Viruskontakt_Opt","Viral_Pot_Pess","Value_Infectious_Pess","Free_Viral_Pess","Viraliät_in_Proz_Pess","Viralität_pro_X_Pess","Dunkelziffer_Pess","Menschen_mit_Viruskontakt_Pess"
2020-06-10,554.515060000007,0.166632783143181,435.515060000007,5.12370658823537e-05,5.12370658823537e-05,2.5342,0.0411468954024138,554.515060000007,0.166632783143181,435.515060000007,5.12370658823537e-05,5.12370658823537e-05,2.5342,0.0184297586554164,554.515060000007,0.166632783143181,435.515060000007,5.12370658823537e-05,5.12370658823537e-05,2.5342,0.0184297586554164,554.515060000007,0.166632783143181,435.515060000007,5.12370658823537e-05,5.12370658823537e-05,2.5342,0.0184297586554164
2020-06-11,565.429500000006,0.240103576035106,431.979500000006,5.08211176470596e-05,5.08211176470596e-05,2.511,0.0411799993602261,565.429500000006,0.240103576035106,431.979500000006,5.08211176470596e-05,5.08211176470596e-05,2.511,0.0184312416566099,565.429500000006,0.240103576035106,431.979500000006,5.08211176470596e-05,5.08211176470596e-05,2.511,0.0184312416566099,565.429500000006,0.240103576035106,431.979500000006,5.08211176470596e-05,5.08211176470596e-05,2.511,0.0184312416566099
2020-06-12,581.721600000006,0.191364654253341,429.571600000006,5.05378352941184e-05,5.05378352941184e-05,2.4878,0.0412250207428509,581.721600000006,0.191364654253341,429.571600000006,5.05378352941184e-05,5.05378352941184e-05,2.4878,0.0184414015877103,581.721600000006,0.191364654253341,429.571600000006,5.05378352941184e-05,5.05378352941184e-05,2.4878,0.0184414015877103,581.721600000006,0.191364654253341,429.571600000006,5.05378352941184e-05,5.05378352941184e-05,2.4878,0.0184414015877103
2020-06-13,606.703140000006,0.130664287817278,444.353140000006,5.22768400000008e-05,5.22768400000008e-05,2.4863,0.0412382623259758,606.703140000006,0.130664287817278,444.353140000006,5.22768400000008e-05,5.22768400000008e-05,2.4863,0.0184458958414218,606.703140000006,0.130664287817278,444.353140000006,5.22768400000008e-05,5.22768400000008e-05,2.4863,0.0184458958414218,606.703140000006,0.130664287817278,444.353140000006,5.22768400000008e-05,5.22768400000008e-05,2.4863,0.0184458958414218
2020-06-14,635.097900000006,0.112062475181389,483.797900000006,5.69174000000008e-05,5.69174000000008e-05,2.4848,0.0412541522257258,635.097900000006,0.112062475181389,483.797900000006,5.69174000000008e-05,5.69174000000008e-05,2.4848,0.0184486039673908,635.097900000006,0.112062475181389,483.797900000006,5.69174000000008e-05,5.69174000000008e-05,2.4848,0.0184486039673908,635.097900000006,0.112062475181389,483.797900000006,5.69174000000008e-05,5.69174000000008e-05,2.4848,0.0184486039673908
2020-06-15,678.389680000006,0.129241741716288,531.339680000007,6.25105505882361e-05,6.25105505882361e-05,2.4833,0.0412965252917255,678.389680000006,0.129241741716288,531.339680000007,6.25105505882361e-05,6.25105505882361e-05,2.4833,0.0184600394357458,678.389680000006,0.129241741716288,531.339680000007,6.25105505882361e-05,6.25105505882361e-05,2.4833,0.0184600394357458,678.389680000006,0.129241741716288,531.339680000007,6.25105505882361e-05,6.25105505882361e-05,2.4833,0.0184600394357458
2020-06-16,649.453740000007,0.141779331176265,487.953740000007,5.74063223529419e-05,5.74063223529419e-05,2.4818,0.0413243326162879,649.453740000007,0.141779331176265,487.953740000007,5.74063223529419e-05,5.74063223529419e-05,2.4818,0.0184637289991906,649.453740000007,0.141779331176265,487.953740000007,5.74063223529419e-05,5.74063223529419e-05,2.4818,0.0184637289991906,649.453740000007,0.141779331176265,487.953740000007,5.74063223529419e-05,5.74063223529419e-05,2.4818,0.0184637289991906
2020-06-17,721.895200000006,0.113628395420528,551.045200000006,6.48288470588243e-05,6.48288470588243e-05,2.4803,0.0413481674659128,721.895200000006,0.113628395420528,551.045200000006,6.48288470588243e-05,6.48288470588243e-05,2.4803,0.0184739600823529,721.895200000006,0.113628395420528,551.045200000006,6.48288470588243e-05,6.48288470588243e-05,2.4803,0.0184739600823529,721.895200000006,0.113628395420528,551.045200000006,6.48288470588243e-05,6.48288470588243e-05,2.4803,0.0184739600823529
2020-06-18,725.942180000006,0.141321241470055,545.742180000006,6.42049623529419e-05,6.42049623529419e-05,2.4788,0.0413720023155377,725.942180000006,0.141321241470055,545.742180000006,6.42049623529419e-05,6.42049623529419e-05,2.4788,0.0184792764415551,725.942180000006,0.141321241470055,545.742180000006,6.42049623529419e-05,6.42049623529419e-05,2.4788,0.0184792764415551,725.942180000006,0.141321241470055,545.742180000006,6.42049623529419e-05,6.42049623529419e-05,2.4788,0.0184792764415551
2020-06-19,852.027700000006,0.164309801664066,677.777700000006,7.97385529411772e-05,7.97385529411772e-05,2.4773,0.0414209961730999,852.027700000006,0.164309801664066,677.777700000006,7.97385529411772e-05,7.97385529411772e-05,2.4773,0.0184880023418997,852.027700000006,0.164309801664066,677.777700000006,7.97385529411772e-05,7.97385529411772e-05,2.4773,0.0184880023418997,852.027700000006,0.164309801664066,677.777700000006,7.97385529411772e-05,7.97385529411772e-05,2.4773,0.0184880023418997
2020-06-20,945.219660000006,0.148329485026483,748.869660000006,8.81023129411772e-05,8.81023129411772e-05,2.4758,0.0414620450807872,945.219660000006,0.148329485026483,748.869660000006,8.81023129411772e-05,8.81023129411772e-05,2.4758,0.018506717218644,945.219660000006,0.148329485026483,748.869660000006,8.81023129411772e-05,8.81023129411772e-05,2.4758,0.018506717218644,945.219660000006,0.148329485026483,748.869660000006,8.81023129411772e-05,8.81023129411772e-05,2.4758,0.018506717218644
2020-06-21,1093.20812000001,0.170251168160902,890.908120000006,0.000104812720000001,0.000104812720000001,2.4743,0.0414792591388496,1093.20812000001,0.170251168160902,890.908120000006,0.000104812720000001,0.000104812720000001,2.4743,0.0185055000307732,1093.20812000001,0.170251168160902,890.908120000006,0.000104812720000001,0.000104812720000001,2.4743,0.0185055000307732,1093.20812000001,0.170251168160902,890.908120000006,0.000104812720000001,0.000104812720000001,2.4743,0.0185055000307732
2020-06-22,1123.26834000001,0.175125620444669,931.168340000006,0.000109549216470589,0.000109549216470589,2.4728,0.0415534120043492,1123.26834000001,0.175125620444669,931.168340000006,0.000109549216470589,0.000109549216470589,2.4728,0.0185363724930473,1123.26834000001,0.175125620444669,931.168340000006,0.000109549216470589,0.000109549216470589,2.4728,0.0185363724930473,1123.26834000001,0.175125620444669,931.168340000006,0.000109549216470589,0.000109549216470589,2.4728,0.0185363724930473
2020-06-23,1131.27836000001,0.248126483700691,920.478360000007,0.000108291571764707,0.000108291571764707,2.4713,0.0416024058619115,1131.27836000001,0.248126483700691,920.478360000007,0.000108291571764707,0.000108291571764707,2.4713,0.0185418923132226,1131.27836000001,0.248126483700691,920.478360000007,0.000108291571764707,0.000108291571764707,2.4713,0.0185418923132226,1131.27836000001,0.248126483700691,920.478360000007,0.000108291571764707,0.000108291571764707,2.4713,0.0185418923132226
2020-06-24,1476.74100000001,0.236332165092047,1242.99100000001,0.000146234235294118,0.000146234235294118,2.4698,0.041687151993911,1476.74100000001,0.236332165092047,1242.99100000001,0.000146234235294118,0.000146234235294118,2.4698,0.0185764630891744,1476.74100000001,0.236332165092047,1242.99100000001,0.000146234235294118,0.000146234235294118,2.4698,0.0185764630891744,1476.74100000001,0.236332165092047,1242.99100000001,0.000146234235294118,0.000146234235294118,2.4698,0.0185764630891744
2020-06-25,1740.30206000001,0.286354107678031,1462.35206000001,0.00017204141882353,0.00017204141882353,2.4683,0.0417533599095357,1740.30206000001,0.286354107678031,1462.35206000001,0.00017204141882353,0.00017204141882353,2.4683,0.0185758465581572,1740.30206000001,0.286354107678031,1462.35206000001,0.00017204141882353,0.00017204141882353,2.4683,0.0185758465581572,1740.30206000001,0.286354107678031,1462.35206000001,0.00017204141882353,0.00017204141882353,2.4683,0.0185758465581572
2020-06-26,1913.64903000001,0.221054102730638,1620.39903000001,0.000190635180000001,0.000190635180000001,2.4668,0.0418738583159726,1913.64903000001,0.221054102730638,1620.39903000001,0.000190635180000001,0.000190635180000001,2.4668,0.0186012780342924,1913.64903000001,0.221054102730638,1620.39903000001,0.000190635180000001,0.000190635180000001,2.4668,0.0186012780342924,1913.64903000001,0.221054102730638,1620.39903000001,0.000190635180000001,0.000190635180000001,2.4668,0.0186012780342924
2020-06-27,2190.34344000001,0.158105556981098,1837.59344000001,0.000216187463529412,0.000216187463529412,2.4653,0.0419202038569098,2190.34344000001,0.158105556981098,1837.59344000001,0.000216187463529412,0.000216187463529412,2.4653,0.0186387863042936,2190.34344000001,0.158105556981098,1837.59344000001,0.000216187463529412,0.000216187463529412,2.4653,0.0186387863042936,2190.34344000001,0.158105556981098,1837.59344000001,0.000216187463529412,0.000216187463529412,2.4653,0.0186387863042936
2020-06-28,2298.76768,0.206917794138757,1931.56768,0.000227243256470589,0.000227243256470589,2.4638,0.0419493353397847,2298.76768,0.206917794138757,1931.56768,0.000227243256470589,0.000227243256470589,2.4638,0.0186508063592107,2298.76768,0.206917794138757,1931.56768,0.000227243256470589,0.000227243256470589,2.4638,0.0186508063592107,2298.76768,0.206917794138757,1931.56768,0.000227243256470589,0.000227243256470589,2.4638,0.0186508063592107
2020-06-29,2266.31506,0.290328417209175,1895.71506,0.000223025301176471,0.000223025301176471,2.4623,0.0421585523531586,2266.31506,0.290328417209175,1895.71506,0.000223025301176471,0.000223025301176471,2.4623,0.0187102490654735,2266.31506,0.290328417209175,1895.71506,0.000223025301176471,0.000223025301176471,2.4623,0.0187102490654735,2266.31506,0.290328417209175,1895.71506,0.000223025301176471,0.000223025301176471,2.4623,0.0187102490654735
2020-06-30,2205.42772,0.321027110863412,1731.97772,0.000203762084705883,0.000203762084705883,2.4608,0.0423465828335327,2205.42772,0.321027110863412,1731.97772,0.000203762084705883,0.000203762084705883,2.4608,0.0187517898497503,2205.42772,0.321027110863412,1731.97772,0.000203762084705883,0.000203762084705883,2.4608,0.0187517898497503,2205.42772,0.321027110863412,1731.97772,0.000203762084705883,0.000203762084705883,2.4608,0.0187517898497503
2020-07-01,2336.5493,0.252713990530729,1768.7493,0.000208088152941177,0.000208088152941177,2.4593,0.042481646981407,2336.5493,0.252713990530729,1768.7493,0.000208088152941177,0.000208088152941177,2.4593,0.0187669403733289,2336.5493,0.252713990530729,1768.7493,0.000208088152941177,0.000208088152941177,2.4593,0.0187669403733289,2336.5493,0.252713990530729,1768.7493,0.000208088152941177,0.000208088152941177,2.4593,0.0187669403733289
2020-07-02,2384.57003,0.18544737141275,1741.12003,0.000204837650588236,0.000204837650588236,2.4578,0.0426498150870936,2384.57003,0.18544737141275,1741.12003,0.000204837650588236,0.000204837650588236,2.4578,0.0187853781847919,2384.57003,0.18544737141275,1741.12003,0.000204837650588236,0.000204837650588236,2.4578,0.0187853781847919,2384.57003,0.18544737141275,1741.12003,0.000204837650588236,0.000204837650588236,2.4578,0.0187853781847919
2020-07-03,2520.1317,0.124835404564647,1816.3317,0.000213686082352942,0.000213686082352942,2.4563,0.0427769342850929,2520.1317,0.124835404564647,1816.3317,0.000213686082352942,0.000213686082352942,2.4563,0.0188036512289249,2520.1317,0.124835404564647,1816.3317,0.000213686082352942,0.000213686082352942,2.4563,0.0188036512289249,2520.1317,0.124835404564647,1816.3317,0.000213686082352942,0.000213686082352942,2.4563,0.0188036512289249
2020-07-04,2700.88186,0.0727299981984613,1946.93186,0.000229050807058824,0.000229050807058824,2.4548,0.0428113624012178,2700.88186,0.0727299981984613,1946.93186,0.000229050807058824,0.000229050807058824,2.4548,0.0188183336081543,2700.88186,0.0727299981984613,1946.93186,0.000229050807058824,0.000229050807058824,2.4548,0.0188183336081543,2700.88186,0.0727299981984613,1946.93186,0.000229050807058824,0.000229050807058824,2.4548,0.0188183336081543
2020-07-05,2616.45554,0.0730675105417747,1894.80554,0.00022291829882353,0.00022291829882353,2.4533,0.04286035625878,2616.45554,0.0730675105417747,1894.80554,0.00022291829882353,0.00022291829882353,2.4533,0.018838234006438,2616.45554,0.0730675105417747,1894.80554,0.00022291829882353,0.00022291829882353,2.4533,0.018838234006438,2616.45554,0.0730675105417747,1894.80554,0.00022291829882353,0.00022291829882353,2.4533,0.018838234006438
2020-07-06,2433.38916,0.110286737671578,1722.78916,0.000202681077647059,0.000202681077647059,2.4518,0.0429993928815918,2433.38916,0.110286737671578,1722.78916,0.000202681077647059,0.000202681077647059,2.4518,0.0188787971500453,2433.38916,0.110286737671578,1722.78916,0.000202681077647059,0.000202681077647059,2.4518,0.0188787971500453,2433.38916,0.110286737671578,1722.78916,0.000202681077647059,0.000202681077647059,2.4518,0.0188787971500453
2020-07-07,2284.42086,0.140449279129481,1561.92086,0.000183755395294118,0.000183755395294118,2.4503,0.0431410778210286,2284.42086,0.140449279129481,1561.92086,0.000183755395294118,0.000183755395294118,2.4503,0.01890934357044,2284.42086,0.140449279129481,1561.92086,0.000183755395294118,0.000183755395294118,2.4503,0.01890934357044,2284.42086,0.140449279129481,1561.92086,0.000183755395294118,0.000183755395294118,2.4503,0.01890934357044
2020-07-08,2271.31821,0.140750005286781,1487.61821,0.000175013907058824,0.000175013907058824,2.4488,0.0432681970190279,2271.31821,0.140750005286781,1487.61821,0.000175013907058824,0.000175013907058824,2.4488,0.0189390790463504,2271.31821,0.140750005286781,1487.61821,0.000175013907058824,0.000175013907058824,2.4488,0.0189390790463504,2271.31821,0.140750005286781,1487.61821,0.000175013907058824,0.000175013907058824,2.4488,0.0189390790463504
2020-07-09,2340.47768,0.140282200350969,1493.87768,0.000175750315294118,0.000175750315294118,2.4473,0.0433966403753398,2340.47768,0.140282200350969,1493.87768,0.000175750315294118,0.000175750315294118,2.4473,0.0189567765697553,2340.47768,0.140282200350969,1493.87768,0.000175750315294118,0.000175750315294118,2.4473,0.0189567765697553,2340.47768,0.140282200350969,1493.87768,0.000175750315294118,0.000175750315294118,2.4473,0.0189567765697553
2020-07-10,2552.96438,0.124055925397452,1758.21438,0.000206848750588236,0.000206848750588236,2.4458,0.0435436219480265,2552.96438,0.124055925397452,1758.21438,0.000206848750588236,0.000206848750588236,2.4458,0.0189806328538587,2552.96438,0.124055925397452,1758.21438,0.000206848750588236,0.000206848750588236,2.4458,0.0189806328538587,2552.96438,0.124055925397452,1758.21438,0.000206848750588236,0.000206848750588236,2.4458,0.0189806328538587
2020-07-11,2723.92386,0.0984858244308113,1955.52386,0.000230061630588236,0.000230061630588236,2.4443,0.043636313029901,2723.92386,0.0984858244308113,1955.52386,0.000230061630588236,0.000230061630588236,2.4443,0.0190119523211265,2723.92386,0.0984858244308113,1955.52386,0.000230061630588236,0.000230061630588236,2.4443,0.0190119523211265,2723.92386,0.0984858244308113,1955.52386,0.000230061630588236,0.000230061630588236,2.4443,0.0190119523211265
2020-07-12,2763.38745,0.1040481690144,2022.18745,0.000237904405882353,0.000237904405882353,2.4428,0.0436972243122757,2763.38745,0.1040481690144,2022.18745,0.000237904405882353,0.000237904405882353,2.4428,0.0190299885405917,2763.38745,0.1040481690144,2022.18745,0.000237904405882353,0.000237904405882353,2.4428,0.0190299885405917,2763.38745,0.1040481690144,2022.18745,0.000237904405882353,0.000237904405882353,2.4428,0.0190299885405917
2020-07-13,2696.10226,0.139169231494692,2023.75226,0.000238088501176471,0.000238088501176471,2.4413,0.0438561233097749,2696.10226,0.139169231494692,2023.75226,0.000238088501176471,0.000238088501176471,2.4413,0.0190772270854956,2696.10226,0.139169231494692,2023.75226,0.000238088501176471,0.000238088501176471,2.4413,0.0190772270854956,2696.10226,0.139169231494692,2023.75226,0.000238088501176471,0.000238088501176471,2.4413,0.0190772270854956
2020-07-14,2557.44298,0.188945595638546,1864.69298,0.000219375644705883,0.000219375644705883,2.4398,0.044025615573774,2557.44298,0.188945595638546,1864.69298,0.000219375644705883,0.000219375644705883,2.4398,0.0191107964464756,2557.44298,0.188945595638546,1864.69298,0.000219375644705883,0.000219375644705883,2.4398,0.0191107964464756,2557.44298,0.188945595638546,1864.69298,0.000219375644705883,0.000219375644705883,2.4398,0.0191107964464756
2020-07-15,2629.31286,0.190798081641971,1849.86286,0.000217630924705883,0.000217630924705883,2.4383,0.0441845145712732,2629.31286,0.190798081641971,1849.86286,0.000217630924705883,0.000217630924705883,2.4383,0.0191450111169387,2629.31286,0.190798081641971,1849.86286,0.000217630924705883,0.000217630924705883,2.4383,0.0191450111169387,2629.31286,0.190798081641971,1849.86286,0.000217630924705883,0.000217630924705883,2.4383,0.0191450111169387
2020-07-16,2696.78023,0.176071796050942,1846.78023,0.000217268262352942,0.000217268262352942,2.4368,0.0443248753523975,2696.78023,0.176071796050942,1846.78023,0.000217268262352942,0.000217268262352942,2.4368,0.0191636071819296,2696.78023,0.176071796050942,1846.78023,0.000217268262352942,0.000217268262352942,2.4368,0.0191636071819296,2696.78023,0.176071796050942,1846.78023,0.000217268262352942,0.000217268262352942,2.4368,0.0191636071819296
2020-07-17,2800.144,0.141367145985681,1949.294,0.000229328705882353,0.000229328705882353,2.4353,0.0444771535583342,2800.144,0.141367145985681,1949.294,0.000229328705882353,0.000229328705882353,2.4353,0.0191837635515956,2800.144,0.141367145985681,1949.294,0.000229328705882353,0.000229328705882353,2.4353,0.0191837635515956,2800.144,0.141367145985681,1949.294,0.000229328705882353,0.000229328705882353,2.4353,0.0191837635515956
2020-07-18,3029.85618,0.10056873662183,2172.20618,0.000255553668235295,0.000255553668235295,2.4338,0.0445830862233337,3029.85618,0.10056873662183,2172.20618,0.000255553668235295,0.000255553668235295,2.4338,0.0192209752699195,3029.85618,0.10056873662183,2172.20618,0.000255553668235295,0.000255553668235295,2.4338,0.0192209752699195,3029.85618,0.10056873662183,2172.20618,0.000255553668235295,0.000255553668235295,2.4338,0.0192209752699195
2020-07-19,3114.201,0.100944443456815,2270.151,0.000267076588235294,0.000267076588235294,2.4323,0.0446373767141459,3114.201,0.100944443456815,2270.151,0.000267076588235294,0.000267076588235294,2.4323,0.019236781563223,3114.201,0.100944443456815,2270.151,0.000267076588235294,0.000267076588235294,2.4323,0.019236781563223,3114.201,0.100944443456815,2270.151,0.000267076588235294,0.000267076588235294,2.4323,0.019236781563223
2020-07-20,3033.71584,0.126388804579903,2237.26584,0.000263207745882353,0.000263207745882353,2.4308,0.0448055448198325,3033.71584,0.126388804579903,2237.26584,0.000263207745882353,0.000263207745882353,2.4308,0.019284592447112,3033.71584,0.126388804579903,2237.26584,0.000263207745882353,0.000263207745882353,2.4308,0.019284592447112,3033.71584,0.126388804579903,2237.26584,0.000263207745882353,0.000263207745882353,2.4308,0.019284592447112
2020-07-21,2876.5227,0.162417838805134,2066.4727,0.000243114435294118,0.000243114435294118,2.4293,0.0449882786669566,2876.5227,0.162417838805134,2066.4727,0.000243114435294118,0.000243114435294118,2.4293,0.019331635488903,2876.5227,0.162417838805134,2066.4727,0.000243114435294118,0.000243114435294118,2.4293,0.019331635488903,2876.5227,0.162417838805134,2066.4727,0.000243114435294118,0.000243114435294118,2.4293,0.019331635488903
2020-07-22,3085.23988,0.174498247864384,2217.38988,0.000260869397647059,0.000260869397647059,2.4278,0.0451432051895183,3085.23988,0.174498247864384,2217.38988,0.000260869397647059,0.000260869397647059,2.4278,0.019365106387741,3085.23988,0.174498247864384,2217.38988,0.000260869397647059,0.000260869397647059,2.4278,0.019365106387741,3085.23988,0.174498247864384,2217.38988,0.000260869397647059,0.000260869397647059,2.4278,0.019365106387741
2020-07-23,3262.8666,0.176093779323354,2334.6666,0.00027466665882353,0.00027466665882353,2.4263,0.0453325598282048,3262.8666,0.176093779323354,2334.6666,0.00027466665882353,0.00027466665882353,2.4263,0.0193962695290526,3262.8666,0.176093779323354,2334.6666,0.00027466665882353,0.00027466665882353,2.4263,0.0193962695290526,3262.8666,0.176093779323354,2334.6666,0.00027466665882353,0.00027466665882353,2.4263,0.0193962695290526
2020-07-24,3592.8663,0.157503625068447,2645.1163,0.000311190152941177,0.000311190152941177,2.4248,0.0455285352584538,3592.8663,0.157503625068447,2645.1163,0.000311190152941177,0.000311190152941177,2.4248,0.0194234946352253,3592.8663,0.157503625068447,2645.1163,0.000311190152941177,0.000311190152941177,2.4248,0.0194234946352253,3592.8663,0.157503625068447,2645.1163,0.000311190152941177,0.000311190152941177,2.4248,0.0194234946352253
2020-07-25,3995.12188,0.11423339281791,3030.37188,0.00035651433882353,0.00035651433882353,2.4233,0.0456543302981407,3995.12188,0.11423339281791,3030.37188,0.00035651433882353,0.00035651433882353,2.4233,0.0194761148724395,3995.12188,0.11423339281791,3030.37188,0.00035651433882353,0.00035651433882353,2.4233,0.0194761148724395,3995.12188,0.11423339281791,3030.37188,0.00035651433882353,0.00035651433882353,2.4233,0.0194761148724395
2020-07-26,4103.73301,0.125991511419158,3160.23301,0.00037179211882353,0.00037179211882353,2.4218,0.0457298073219528,4103.73301,0.125991511419158,3160.23301,0.00037179211882353,0.00037179211882353,2.4218,0.0194968755788029,4103.73301,0.125991511419158,3160.23301,0.00037179211882353,0.00037179211882353,2.4218,0.0194968755788029,4103.73301,0.125991511419158,3160.23301,0.00037179211882353,0.00037179211882353,2.4218,0.0194968755788029
2020-07-27,4002.34214,0.162327217928885,3100.49214,0.000364763781176471,0.000364763781176471,2.4203,0.0459866940345765,4002.34214,0.162327217928885,3100.49214,0.000364763781176471,0.000364763781176471,2.4203,0.0195865832023074,4002.34214,0.162327217928885,3100.49214,0.000364763781176471,0.000364763781176471,2.4203,0.0195865832023074,4002.34214,0.162327217928885,3100.49214,0.000364763781176471,0.000364763781176471,2.4203,0.0195865832023074
2020-07-28,3905.66391,0.224261585696544,2936.66391,0.000345489871764706,0.000345489871764706,2.4188,0.0462356357973252,3905.66391,0.224261585696544,2936.66391,0.000345489871764706,0.000345489871764706,2.4188,0.0196396476852467,3905.66391,0.224261585696544,2936.66391,0.000345489871764706,0.000345489871764706,2.4188,0.0196396476852467,3905.66391,0.224261585696544,2936.66391,0.000345489871764706,0.000345489871764706,2.4188,0.0196396476852467
2020-07-29,4037.89844,0.227060750074384,2977.09844,0.000350246875294118,0.000350246875294118,2.4173,0.0465269506260737,4037.89844,0.227060750074384,2977.09844,0.000350246875294118,0.000350246875294118,2.4173,0.0196940842472667,4037.89844,0.227060750074384,2977.09844,0.000350246875294118,0.000350246875294118,2.4173,0.0196940842472667,4037.89844,0.227060750074384,2977.09844,0.000350246875294118,0.000350246875294118,2.4173,0.0196940842472667
2020-07-30,4116.47304,0.200585499907923,2903.52304,0.000341590945882353,0.000341590945882353,2.4158,0.0468063480300098,4116.47304,0.200585499907923,2903.52304,0.000341590945882353,0.000341590945882353,2.4158,0.019728498771183,4116.47304,0.200585499907923,2903.52304,0.000341590945882353,0.000341590945882353,2.4158,0.019728498771183,4116.47304,0.200585499907923,2903.52304,0.000341590945882353,0.000341590945882353,2.4158,0.019728498771183
2020-07-31,4239.7703,0.142579117553581,2955.4203,0.000347696505882353,0.000347696505882353,2.4143,0.0470235099932586,4239.7703,0.142579117553581,2955.4203,0.000347696505882353,0.000347696505882353,2.4143,0.0197551435033788,4239.7703,0.142579117553581,2955.4203,0.000347696505882353,0.000347696505882353,2.4143,0.0197551435033788,4239.7703,0.142579117553581,2955.4203,0.000347696505882353,0.000347696505882353,2.4143,0.0197551435033788
2020-08-01,4468.73701,0.093248981297926,3162.28701,0.000372033765882353,0.000372033765882353,2.4128,0.047150629191258,4468.73701,0.093248981297926,3162.28701,0.000372033765882353,0.000372033765882353,2.4128,0.0198012746519124,4468.73701,0.093248981297926,3162.28701,0.000372033765882353,0.000372033765882353,2.4128,0.0198012746519124,4468.73701,0.093248981297926,3162.28701,0.000372033765882353,0.000372033765882353,2.4128,0.0198012746519124
2020-08-02,4472.27212,0.0969648252613285,3183.67212,0.000374549661176471,0.000374549661176471,2.4113,0.0472565618562575,4472.27212,0.0969648252613285,3183.67212,0.000374549661176471,0.000374549661176471,2.4113,0.0198282998549,4472.27212,0.0969648252613285,3183.67212,0.000374549661176471,0.000374549661176471,2.4113,0.0198282998549,4472.27212,0.0969648252613285,3183.67212,0.000374549661176471,0.000374549661176471,2.4113,0.0198282998549
2020-08-03,4327.74104,0.120259901237667,3092.69104,0.000363846004705882,0.000363846004705882,2.4098,0.0475160968855061,4327.74104,0.120259901237667,3092.69104,0.000363846004705882,0.000363846004705882,2.4098,0.0198957555262442,4327.74104,0.120259901237667,3092.69104,0.000363846004705882,0.000363846004705882,2.4098,0.0198957555262442,4327.74104,0.120259901237667,3092.69104,0.000363846004705882,0.000363846004705882,2.4098,0.0198957555262442
2020-08-04,4040.0845,0.141946868864138,2764.2345,0.000325204058823529,0.000325204058823529,2.4083,0.0477557695400674,4040.0845,0.141946868864138,2764.2345,0.000325204058823529,0.000325204058823529,2.4083,0.0199426381163767,4040.0845,0.141946868864138,2764.2345,0.000325204058823529,0.000325204058823529,2.4083,0.0199426381163767,4040.0845,0.141946868864138,2764.2345,0.000325204058823529,0.000325204058823529,2.4083,0.0199426381163767
2020-08-05,4203.07233,0.134061635493915,2854.12233,0.000335779097647059,0.000335779097647059,2.4068,0.0479570416035664,4203.07233,0.134061635493915,2854.12233,0.000335779097647059,0.000335779097647059,2.4068,0.0199885030854931,4203.07233,0.134061635493915,2854.12233,0.000335779097647059,0.000335779097647059,2.4068,0.0199885030854931,4203.07233,0.134061635493915,2854.12233,0.000335779097647059,0.000335779097647059,2.4068,0.0199885030854931
2020-08-06,4408.09342,0.134240854619408,2978.39342,0.000350399225882353,0.000350399225882353,2.4053,0.0481636103003153,4408.09342,0.134240854619408,2978.39342,0.000350399225882353,0.000350399225882353,2.4053,0.0200211637082157,4408.09342,0.134240854619408,2978.39342,0.000350399225882353,0.000350399225882353,2.4053,0.0200211637082157,4408.09342,0.134240854619408,2978.39342,0.000350399225882353,0.000350399225882353,2.4053,0.0200211637082157
2020-08-07,4753.43318,0.125515772912283,3356.03318,0.000394827432941176,0.000394827432941176,2.4038,0.0484059312715015,4753.43318,0.125515772912283,3356.03318,0.000394827432941176,0.000394827432941176,2.4038,0.0200638811612056,4753.43318,0.125515772912283,3356.03318,0.000394827432941176,0.000394827432941176,2.4038,0.0200638811612056,4753.43318,0.125515772912283,3356.03318,0.000394827432941176,0.000394827432941176,2.4038,0.0200638811612056
2020-08-08,5212.4468,0.106873782268658,3819.2968,0.000449329035294117,0.000449329035294117,2.4023,0.0485780718521257,5212.4468,0.106873782268658,3819.2968,0.000449329035294117,0.000449329035294117,2.4023,0.0201394729962609,5212.4468,0.106873782268658,3819.2968,0.000449329035294117,0.000449329035294117,2.4023,0.0201394729962609,5212.4468,0.106873782268658,3819.2968,0.000449329035294117,0.000449329035294117,2.4023,0.0201394729962609
2020-08-09,5328.62068,0.130290134484346,4011.97068,0.000471996550588235,0.000471996550588235,2.4008,0.0487091635250625,5328.62068,0.130290134484346,4011.97068,0.000471996550588235,0.000471996550588235,2.4008,0.0201727349799066,5328.62068,0.130290134484346,4011.97068,0.000471996550588235,0.000471996550588235,2.4008,0.0201727349799066,5328.62068,0.130290134484346,4011.97068,0.000471996550588235,0.000471996550588235,2.4008,0.0201727349799066
